sentence_id,volume,group_start,text_raw,text_norm,avg_logprob,no_speech_prob,t_start,t_end,media_file,src_file,source,flags
115,1,101,Are you interested in sports?,Are you interested in sports?,-0.2363,0.0299,156.752,158.722,transcript_media/en/ZS_F1_0115_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 02:36.75-02:38.72,
116,1,101,Is the post office near here?,Is the post office near here?,-0.0924,0.0104,168.818,170.491,transcript_media/en/ZS_F1_0116_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 02:48.82-02:50.49,
117,1,101,Are your children at school?,Are your children at school?,-0.3657,0.0090,180.416,181.938,transcript_media/en/ZS_F1_0117_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 03:00.42-03:01.94,
118,1,101,Why are you late?,Why are you late?,-0.2146,0.0389,192.380,193.317,transcript_media/en/ZS_F1_0118_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 03:12.38-03:13.32,
119,1,101,How are your children?,How are your children?,-0.4568,0.0226,202.629,203.760,transcript_media/en/ZS_F1_0119_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 03:22.63-03:23.76,
120,1,101,They're fine.,They're fine.,-0.3326,0.0069,214.457,215.481,transcript_media/en/ZS_F1_0120_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 03:34.46-03:35.48,
121,1,101,Where's the bus stop?,Where's the bus stop?,-0.0998,0.0050,223.977,225.209,transcript_media/en/ZS_F1_0121_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 03:43.98-03:45.21,
122,1,101,At the stoplight.,At the stoplight.,-0.1748,0.0170,234.969,236.044,transcript_media/en/ZS_F1_0122_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 03:54.97-03:56.04,
123,1,101,How old are your children?,How old are your children?,-0.4138,0.0292,245.644,247.086,transcript_media/en/ZS_F1_0123_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 04:05.64-04:07.09,
124,1,101,"Five, seven, and ten.","Five, seven, and ten.",-0.3025,0.0253,256.884,259.230,transcript_media/en/ZS_F1_0124_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 04:16.88-04:19.23,
125,1,101,How much are these oranges?,How much are these oranges?,-0.3470,0.0064,271.282,272.877,transcript_media/en/ZS_F1_0125_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 04:31.28-04:32.88,
126,1,101,$1.50 a pound. There are 2.3 euros a kilo.,$1.50 a pound. There are 2.3 euros a kilo.,-0.2548,0.0075,282.703,286.427,transcript_media/en/ZS_F1_0126_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 04:42.70-04:46.43,
127,1,101,What's your favorite sport?,What's your favorite sport?,-0.2435,0.0096,296.931,298.294,transcript_media/en/ZS_F1_0127_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 04:56.93-04:58.29,
128,1,101,My favorite sport is skiing.,My favorite sport is skiing.,-0.2307,0.0042,307.942,309.551,transcript_media/en/ZS_F1_0128_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 05:07.94-05:09.55,
129,1,101,Who's the man in this photo?,Who's the man in this photo?,-0.1958,0.0179,320.727,322.128,transcript_media/en/ZS_F1_0129_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 05:20.73-05:22.13,
130,1,101,That's my father.,That's my father.,-0.1677,0.0050,332.951,333.955,transcript_media/en/ZS_F1_0130_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 05:32.95-05:33.95,
131,1,101,What color are your new shoes?,What color are your new shoes?,-0.3611,0.0077,342.617,344.442,transcript_media/en/ZS_F1_0131_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 05:42.62-05:44.44,
132,1,101,They're black.,They're black.,-0.3239,0.0047,355.214,355.954,transcript_media/en/ZS_F1_0132_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 05:55.21-05:55.95,
133,1,101,What's your name?,What's your name?,-0.4185,0.0031,365.189,366.046,transcript_media/en/ZS_F1_0133_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 06:05.19-06:06.05,
134,1,101,I'm Brian.,I'm Brian.,-0.5374,0.0272,374.898,375.837,transcript_media/en/ZS_F1_0134_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 06:14.90-06:15.84,
135,1,101,Are you Australian?,Are you Australian?,-0.3619,0.0450,384.202,385.541,transcript_media/en/ZS_F1_0135_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 06:24.20-06:25.54,
136,1,101,"No, I'm Canadian.","No, I'm Canadian.",-0.3247,0.0068,394.878,396.264,transcript_media/en/ZS_F1_0136_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 06:34.88-06:36.26,
137,1,101,How old are you?,How old are you?,-0.2800,0.0707,405.750,406.558,transcript_media/en/ZS_F1_0137_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 06:45.75-06:46.56,
138,1,101,Thirty-three.,Thirty-three.,-0.5120,0.1475,414.308,415.163,transcript_media/en/ZS_F1_0138_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 06:54.31-06:55.16,
139,1,101,Are you a teacher?,Are you a teacher?,-0.3240,0.0080,423.971,424.937,transcript_media/en/ZS_F1_0139_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 07:03.97-07:04.94,
140,1,101,"No, I'm a doctor.","No, I'm a doctor.",-0.2812,0.0313,433.432,434.606,transcript_media/en/ZS_F1_0140_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 07:13.43-07:14.61,
141,1,101,Are you married?,Are you married?,-0.5165,0.0158,443.529,444.446,transcript_media/en/ZS_F1_0141_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 07:23.53-07:24.45,
142,1,101,"Yes, I am.","Yes, I am.",-0.3289,0.0112,452.469,453.487,transcript_media/en/ZS_F1_0142_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 07:32.47-07:33.49,
143,1,101,Is your wife a doctor?,Is your wife a doctor?,-0.3789,0.0061,463.598,464.938,transcript_media/en/ZS_F1_0143_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 07:43.60-07:44.94,
144,1,101,"No, she's a teacher.","No, she's a teacher.",-0.1813,0.0019,475.399,476.679,transcript_media/en/ZS_F1_0144_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 07:55.40-07:56.68,
145,1,101,Where is she from?,Where is she from?,-0.3362,0.0193,486.953,487.971,transcript_media/en/ZS_F1_0145_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 08:06.95-08:07.97,
146,1,101,She's from Mexico.,She's from Mexico.,-0.2695,0.0145,497.200,498.648,transcript_media/en/ZS_F1_0146_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 08:17.20-08:18.65,
147,1,101,What's her name?,What's her name?,-0.2311,0.0050,508.699,509.612,transcript_media/en/ZS_F1_0147_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 08:28.70-08:29.61,
148,1,101,Her name is Barbara.,Her name is Barbara.,-0.3706,0.0051,519.189,520.403,transcript_media/en/ZS_F1_0148_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 08:39.19-08:40.40,
149,1,101,How old is she?,How old is she?,-0.1871,0.0390,529.541,530.381,transcript_media/en/ZS_F1_0149_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 08:49.54-08:50.38,
150,1,101,She's 26.,She's 26.,-0.2803,0.0102,539.803,541.442,transcript_media/en/ZS_F1_0150_en.mp3,GLOSSIKA-ENZS-F1-GMS-0101A.mp3,F1-GMS-0101A 08:59.80-09:01.44,
151,1,151,"Are you married? No, I'm not.","Are you married? No, I'm not.",-0.2477,0.0175,0.000,3.340,transcript_media/en/ZS_F1_0151_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 00:00.00-00:03.34,
152,1,151,"Are you thirsty? Yes, I am.","Are you thirsty? Yes, I am.",-0.1129,0.0318,12.366,15.037,transcript_media/en/ZS_F1_0152_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 00:12.37-00:15.04,
153,1,151,"Is it cold today? No, it isn't.","Is it cold today? No, it isn't.",-0.2066,0.0066,26.837,29.329,transcript_media/en/ZS_F1_0153_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 00:26.84-00:29.33,
154,1,151,"Are your hands cold? No, they aren't.","Are your hands cold? No, they aren't.",-0.2181,0.0188,40.805,43.183,transcript_media/en/ZS_F1_0154_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 00:40.81-00:43.18,
155,1,151,"Is it dark now? Yes, it is.","Is it dark now? Yes, it is.",-0.1357,0.0267,54.242,57.096,transcript_media/en/ZS_F1_0155_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 00:54.24-00:57.10,
156,1,151,"Are you a teacher? Yes, I am.","Are you a teacher? Yes, I am.",-0.2234,0.0131,68.966,71.616,transcript_media/en/ZS_F1_0156_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 01:08.97-01:11.62,
157,1,151,I'm working. I'm not watching TV.,I'm working. I'm not watching TV.,-0.2828,0.0327,83.301,86.441,transcript_media/en/ZS_F1_0157_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 01:23.30-01:26.44,
158,1,151,Barbara's reading a newspaper.,Barbara's reading a newspaper.,-0.4047,0.0301,98.838,101.246,transcript_media/en/ZS_F1_0158_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 01:38.84-01:41.25,
159,1,151,She isn't eating.,She isn't eating.,-0.1693,0.0045,112.077,113.829,transcript_media/en/ZS_F1_0159_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 01:52.08-01:53.83,
160,1,151,The phone is ringing.,The phone is ringing.,-0.1949,0.0156,123.108,124.837,transcript_media/en/ZS_F1_0160_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 02:03.11-02:04.84,
161,1,151,We are having dinner.,We are having dinner.,-0.3936,0.0345,134.241,135.547,transcript_media/en/ZS_F1_0161_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 02:14.24-02:15.55,
162,1,151,You're not listening to me.,You're not listening to me.,-0.1185,0.0243,144.207,145.820,transcript_media/en/ZS_F1_0162_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 02:24.21-02:25.82,
163,1,151,The children are doing their homework.,The children are doing their homework.,-0.2666,0.0055,155.603,157.201,transcript_media/en/ZS_F1_0163_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 02:35.60-02:37.20,
164,1,151,Please be quiet. I'm working.,Please be quiet. I'm working.,-0.3123,0.0513,167.053,168.723,transcript_media/en/ZS_F1_0164_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 02:47.05-02:48.72,
165,1,151,The weather's nice. It's not raining.,The weather's nice. It's not raining.,-0.1764,0.0090,179.207,181.235,transcript_media/en/ZS_F1_0165_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 02:59.21-03:01.24,
166,1,151,Where are the children? They are playing in the park.,Where are the children? They are playing in the park.,-0.2727,0.0329,192.112,194.083,transcript_media/en/ZS_F1_0166_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 03:12.11-03:14.08,
167,1,151,We're having dinner now. Can I call you later?,We're having dinner now. Can I call you later?,-0.2645,0.0329,202.922,204.220,transcript_media/en/ZS_F1_0167_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 03:22.92-03:24.22,
168,1,151,I'm not watching TV.,I'm not watching TV.,-0.2095,0.0394,217.463,220.010,transcript_media/en/ZS_F1_0168_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 03:37.46-03:40.01,
169,1,151,She's eating an apple.,She's eating an apple.,-0.1764,0.0048,233.601,234.883,transcript_media/en/ZS_F1_0169_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 03:53.60-03:54.88,
170,1,151,He's waiting for a bus.,He's waiting for a bus.,-0.2297,0.0075,244.110,245.261,transcript_media/en/ZS_F1_0170_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 04:04.11-04:05.26,
171,1,151,They're playing football.,They're playing football.,-0.3345,0.0105,254.677,256.120,transcript_media/en/ZS_F1_0171_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 04:14.68-04:16.12,
172,1,151,He's lying on the floor.,He's lying on the floor.,-0.1320,0.0157,265.863,267.072,transcript_media/en/ZS_F1_0172_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 04:25.86-04:27.07,
173,1,151,We're eating breakfast.,We're eating breakfast.,-0.3770,0.0127,276.349,277.694,transcript_media/en/ZS_F1_0173_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 04:36.35-04:37.69,
174,1,151,She's sitting on the table.,She's sitting on the table.,-0.1985,0.0075,287.482,288.856,transcript_media/en/ZS_F1_0174_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 04:47.48-04:48.86,
175,1,151,He's in the kitchen. He's cooking.,He's in the kitchen. He's cooking.,-0.1240,0.0292,298.486,299.973,transcript_media/en/ZS_F1_0175_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 04:58.49-04:59.97,
176,1,151,You stepped on my foot. I'm sorry.,You stepped on my foot. I'm sorry.,-0.1824,0.0337,309.330,311.437,transcript_media/en/ZS_F1_0176_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 05:09.33-05:11.44,
177,1,151,Somebody is swimming in the river.,Somebody is swimming in the river.,-0.2025,0.0125,323.654,325.170,transcript_media/en/ZS_F1_0177_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 05:23.65-05:25.17,
178,1,151,We're here on vacation. We're staying at a hotel on the beach.,We're here on vacation. We're staying at a hotel on the beach.,-0.0324,0.0069,333.205,335.878,transcript_media/en/ZS_F1_0178_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 05:33.21-05:35.88,
179,1,151,Where's Tara? She's taking a shower.,Where's Tara? She's taking a shower.,-0.2329,0.0099,345.793,347.530,transcript_media/en/ZS_F1_0179_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 05:45.79-05:47.53,
180,1,151,They're building a new hotel downtown.,They're building a new hotel downtown.,-0.2115,0.0070,355.351,359.185,transcript_media/en/ZS_F1_0180_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 05:55.35-05:59.19,
181,1,151,I'm leaving now. Goodbye.,I'm leaving now. Goodbye.,-0.3285,0.0110,369.831,371.135,transcript_media/en/ZS_F1_0181_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 06:09.83-06:11.14,
182,1,151,She isn't having dinner.,She isn't having dinner.,-0.3381,0.0039,383.045,385.309,transcript_media/en/ZS_F1_0182_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 06:23.04-06:25.31,
183,1,151,She's watching TV.,She's watching TV.,-0.2423,0.0211,398.295,399.911,transcript_media/en/ZS_F1_0183_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 06:38.30-06:39.91,
184,1,151,She's sitting on the floor.,She's sitting on the floor.,-0.2408,0.0121,410.056,411.316,transcript_media/en/ZS_F1_0184_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 06:50.06-06:51.32,
185,1,151,She's reading a book.,She's reading a book.,-0.2565,0.0078,420.979,422.330,transcript_media/en/ZS_F1_0185_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 07:00.98-07:02.33,
186,1,151,He's not playing the piano.,He's not playing the piano.,-0.2281,0.0066,431.810,433.173,transcript_media/en/ZS_F1_0186_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 07:11.81-07:13.17,
187,1,151,He's laughing.,He's laughing.,-0.2593,0.0181,443.103,444.310,transcript_media/en/ZS_F1_0187_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 07:23.10-07:24.31,
188,1,151,He's wearing a hat.,He's wearing a hat.,-0.2357,0.0178,453.302,454.748,transcript_media/en/ZS_F1_0188_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 07:33.30-07:34.75,
189,1,151,He's not writing a letter.,He's not writing a letter.,-0.2467,0.0098,464.646,465.532,transcript_media/en/ZS_F1_0189_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 07:44.65-07:45.53,
190,1,151,I'm not washing my hair.,I'm not washing my hair.,-0.3246,0.0201,473.892,474.910,transcript_media/en/ZS_F1_0190_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 07:53.89-07:54.91,
191,1,151,It isn't snowing.,It isn't snowing.,-0.1488,0.0045,484.643,486.023,transcript_media/en/ZS_F1_0191_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 08:04.64-08:06.02,
192,1,151,I'm sitting on a chair.,I'm sitting on a chair.,-0.3322,0.0139,495.285,496.776,transcript_media/en/ZS_F1_0192_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 08:15.29-08:16.78,
193,1,151,I'm not eating.,I'm not eating.,-0.4863,0.0557,506.101,507.197,transcript_media/en/ZS_F1_0193_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 08:26.10-08:27.20,
194,1,151,It's raining.,It's raining.,-0.2080,0.0116,516.764,518.111,transcript_media/en/ZS_F1_0194_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 08:36.76-08:38.11,
195,1,151,I'm not studying English.,I'm not studying English.,-0.3283,0.0423,527.902,528.836,transcript_media/en/ZS_F1_0195_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 08:47.90-08:48.84,
196,1,151,I'm listening to music.,I'm listening to music.,-0.1440,0.0102,538.563,539.402,transcript_media/en/ZS_F1_0196_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 08:58.56-08:59.40,
197,1,151,The sun isn't shining.,The sun isn't shining.,-0.1237,0.0126,549.165,550.781,transcript_media/en/ZS_F1_0197_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 09:09.16-09:10.78,
198,1,151,I'm wearing my shoes.,I'm wearing my shoes.,-0.3147,0.0084,561.319,562.609,transcript_media/en/ZS_F1_0198_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 09:21.32-09:22.61,
199,1,151,I'm not reading the newspaper.,I'm not reading the newspaper.,-0.1499,0.0173,571.401,572.795,transcript_media/en/ZS_F1_0199_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 09:31.40-09:32.80,
200,1,151,Are you feeling okay?,Are you feeling okay?,-0.3457,0.0323,581.942,583.554,transcript_media/en/ZS_F1_0200_en.mp3,GLOSSIKA-ENZS-F1-GMS-0151A.mp3,F1-GMS-0151A 09:41.94-09:43.55,
201,1,201,中文,中文,-0.5378,0.1296,6.887,7.757,transcript_media/en/ZS_F1_0201_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 00:06.89-00:07.76,
202,1,201,"嗯,我还好。","嗯,我还好。",-0.4395,0.0559,14.553,16.050,transcript_media/en/ZS_F1_0202_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 00:14.55-00:16.05,
203,1,201,外面在下雨吗?,外面在下雨吗?,-0.2722,0.0656,22.703,24.139,transcript_media/en/ZS_F1_0203_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 00:22.70-00:24.14,
204,1,201,"是的,你带把伞。","是的,你带把伞。",-0.2823,0.0692,31.296,33.402,transcript_media/en/ZS_F1_0204_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 00:31.30-00:33.40,
205,1,201,你为什么穿大衣? Why are you wearing a coat?,你为什么穿大衣? Why are you wearing a coat?,-0.3631,0.0204,40.121,41.665,transcript_media/en/ZS_F1_0205_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 00:40.12-00:41.66,
206,1,201,天气不冷,天气不冷,-0.3508,0.1212,48.193,49.482,transcript_media/en/ZS_F1_0206_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 00:48.19-00:49.48,
207,1,201,他在干什么?,他在干什么?,-0.2123,0.1069,56.202,57.372,transcript_media/en/ZS_F1_0207_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 00:56.20-00:57.37,
208,1,201,她在看报纸 She was reading the newspaper.,她在看报纸 She was reading the newspaper.,-0.6021,0.0226,64.399,65.735,transcript_media/en/ZS_F1_0208_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 01:04.40-01:05.73,
209,1,201,孩子们在干什么?,孩子们在干什么?,-0.2492,0.0475,72.723,74.309,transcript_media/en/ZS_F1_0209_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 01:12.72-01:14.31,
210,1,201,他们在看电视。,他们在看电视。,-0.4727,0.0194,81.293,82.681,transcript_media/en/ZS_F1_0210_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 01:21.29-01:22.68,
211,1,201,他要去哪儿?,他要去哪儿?,-0.2212,0.1415,89.345,90.519,transcript_media/en/ZS_F1_0211_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 01:29.34-01:30.52,
212,1,201,你在等谁?,你在等谁?,-0.2039,0.0927,97.579,98.728,transcript_media/en/ZS_F1_0212_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 01:37.58-01:38.73,
213,1,201,你在等约翰吗?,你在等约翰吗?,-0.1859,0.0314,106.114,107.551,transcript_media/en/ZS_F1_0213_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 01:46.11-01:47.55,
214,1,201,你现在要走了吗?,你现在要走了吗?,-0.3516,0.0356,115.004,116.487,transcript_media/en/ZS_F1_0214_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 01:55.00-01:56.49,
215,1,201,"是的,我要走了。","是的,我要走了。",-0.5178,0.0152,123.404,125.266,transcript_media/en/ZS_F1_0215_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 02:03.40-02:05.27,
216,1,201,克里斯今天上班吗?,克里斯今天上班吗?,-0.3831,0.0494,133.123,135.048,transcript_media/en/ZS_F1_0216_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 02:13.12-02:15.05,
217,1,201,"不用,他今天不上班。","不用,他今天不上班。",-0.3955,0.0526,142.374,144.325,transcript_media/en/ZS_F1_0217_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 02:22.37-02:24.33,
218,1,201,出太阳了吗?,出太阳了吗?,-0.2429,0.1030,151.894,153.139,transcript_media/en/ZS_F1_0218_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 02:31.89-02:33.14,
219,1,201,"是的,出太阳了。","是的,出太阳了。",-0.4720,0.0303,160.176,161.936,transcript_media/en/ZS_F1_0219_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 02:40.18-02:41.94,
220,1,201,你朋友住在酒店吗?,你朋友住在酒店吗?,-0.2868,0.0555,170.064,171.890,transcript_media/en/ZS_F1_0220_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 02:50.06-02:51.89,
221,1,201,"不,他们跟我一起住。","不,他们跟我一起住。",-0.3156,0.1494,179.989,181.877,transcript_media/en/ZS_F1_0221_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 02:59.99-03:01.88,
222,1,201,你在看电视吗?,你在看电视吗?,-0.2104,0.0627,189.608,190.978,transcript_media/en/ZS_F1_0222_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 03:09.61-03:10.98,
223,1,201,"我没看,你可以把它关了。","我没看,你可以把它关了。",-0.2643,0.0426,198.587,200.694,transcript_media/en/ZS_F1_0223_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 03:18.59-03:20.69,
224,1,201,你要走了吗?,你要走了吗?,-0.2642,0.1812,208.086,209.289,transcript_media/en/ZS_F1_0224_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 03:28.09-03:29.29,
225,1,201,"嗯,我要走了,明天见。","嗯,我要走了,明天见。",-0.2834,0.0547,216.974,218.903,transcript_media/en/ZS_F1_0225_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 03:36.97-03:38.90,
226,1,201,外面在下雨吗?,外面在下雨吗?,-0.2157,0.2734,225.816,227.285,transcript_media/en/ZS_F1_0226_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 03:45.82-03:47.29,
227,1,201,"没有,现在没下。","没有,现在没下。",-0.4387,0.0745,234.653,236.271,transcript_media/en/ZS_F1_0227_en.mp3,GLOSSIKA-ENZS-F1-GMS-0201B.mp3,F1-GMS-0201B 03:54.65-03:56.27,
