sentence_id,volume,group_start,en,zh_simp,zh_ocr,en_ocr,confidence,flags,source
222,1,201,你在看电视吗?,"我没看,你可以把它关了。",,,,OCR_MISSING,F1-GMS-0201C 01:36.66-01:38.76
223,1,201,"我没看,你可以把它关了。",你要走了吗?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0201C 01:41.75-01:42.96
224,1,201,你要走了吗?,"嗯,我要走了,明天见。",,,,LOW_CONF;OCR_MISSING,F1-GMS-0201C 01:45.96-01:47.89
225,1,201,"嗯,我要走了,明天见。",外面在下雨吗?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0201C 01:50.90-01:52.37
226,1,201,外面在下雨吗?,"没有,现在没下。",,,,OCR_MISSING,F1-GMS-0201C 01:55.23-01:56.85
227,1,201,"没有,现在没下。",你喜欢这部电影吗?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0201C 01:59.77-02:01.50
228,1,201,你喜欢这部电影吗?,"喜欢,非常有趣。",,,,OCR_MISSING,F1-GMS-0201C 02:04.37-02:06.27
229,1,201,喜欢非常有趣。,这只鸟走吗?,,,,OCR_MISSING,F1-GMS-0201C 02:09.16-02:10.46
230,1,201,这只鸟走吗?,"不,它坏了。",,,,OCR_MISSING,F1-GMS-0201C 02:13.34-02:14.68
231,1,201,"Bu, ta huai la.",你在懂公车吗?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0201C 02:17.60-02:18.97
232,1,201,你在懂公车吗?,"不是,我在等出租车。",,,,OCR_MISSING,F1-GMS-0201C 02:21.91-02:23.77
233,1,201,"不是,我在等出租车。",你在看什么书?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0201C 02:26.44-02:27.78
234,1,201,你在看什么书?,他要去哪儿?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0201C 02:30.53-02:31.67
235,1,201,他要去哪儿?,你在吃什么?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0201C 02:34.58-02:35.78
236,1,201,你在吃什么?,你为什么哭?,,,,OCR_MISSING,F1-GMS-0201C 02:38.59-02:39.86
237,1,201,你为什么哭? Why are you crying?,他们在看什么?,,,,OCR_MISSING,F1-GMS-0201C 02:42.50-02:43.88
238,1,201,他们在看什么?,他为什么笑?,,,,OCR_MISSING,F1-GMS-0201C 02:46.61-02:47.80
239,1,201,他为什么笑? Why is he laughing?,你在听吗?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0201C 02:50.61-02:51.73
240,1,201,你在听吗?,你朋友要去哪儿?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0201C 02:54.83-02:56.21
241,1,201,你朋友要去哪儿?,你的父母在看电视吗?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0201C 02:59.30-03:01.16
242,1,201,你的父母在看电视吗?,克莱尔在做什么菜?,,,,OCR_MISSING,F1-GMS-0201C 03:04.44-03:06.05
243,1,201,What is Koehler cooking?,你干嘛看着我?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0201C 03:09.19-03:10.54
244,1,201,你干嘛看着我?,公车要来了吗?,,,,OCR_MISSING,F1-GMS-0201C 03:13.59-03:15.04
245,1,201,公车要来了吗?,你在看电视吗?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0201C 03:17.97-03:19.36
246,1,201,你在看电视吗?,"没有,我没看。",,,,OCR_MISSING,F1-GMS-0201C 03:21.96-03:23.35
247,1,201,"没有,我没看。",你戴手表了吗?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0201C 03:26.28-03:27.73
248,1,201,你戴手表了吗?,我没代表。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0201C 03:30.83-03:32.13
249,1,201,我没代表,他在吃东西吗?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0201C 03:35.26-03:36.68
250,1,201,他在吃东西吗?,"没有,他没在吃。",,,,OCR_MISSING,F1-GMS-0201C 03:39.84-03:41.60
251,1,251,Is it raining?,外面下雨了吗?,,,,OCR_MISSING,F1-GMS-0251C 00:07.07-00:08.52
252,1,251,"No, it isn't.",没下,,,,OCR_MISSING;DURATION_CHECK,F1-GMS-0251C 00:11.25-00:12.12
253,1,251,Are you sitting on the floor?,你坐在地上吗?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0251C 00:15.26-00:16.73
254,1,251,"Yes, I am.","对,我坐在地上。",,,,OCR_MISSING,F1-GMS-0251C 00:19.48-00:21.10
255,1,251,Are you feeling all right?,你还好吗?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0251C 00:23.89-00:24.93
256,1,251,"No, I'm not.",我不太好。,,,,OCR_MISSING,F1-GMS-0251C 00:27.79-00:28.91
257,1,251,They're looking at their books.,他们在看书。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0251C 00:31.86-00:33.20
258,1,251,They read a lot.,他们读了很多书。,,,,OCR_MISSING,F1-GMS-0251C 00:36.15-00:37.82
259,1,251,He's eating ice cream.,他在吃冰激凌。,,,,OCR_MISSING,F1-GMS-0251C 00:40.66-00:41.96
260,1,251,He likes ice cream.,他喜欢吃冰激凌。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0251C 00:44.88-00:46.31
261,1,251,I work in an office.,我在办公室工作。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0251C 00:49.16-00:50.78
262,1,251,My brother works in a bank.,我弟弟在银行工作。,,,,OCR_MISSING,F1-GMS-0251C 00:53.80-00:55.79
263,1,251,She lives in New York.,他住在纽约。,,,,OCR_MISSING,F1-GMS-0251C 00:58.62-00:59.93
264,1,251,Her parents live in Chicago.,他的父母住在芝加哥。,,,,OCR_MISSING,F1-GMS-0251C 01:02.64-01:05.03
265,1,251,It rains a lot in the winter.,冬天经常下雨。,,,,OCR_MISSING,F1-GMS-0251C 01:07.43-01:09.12
266,1,251,Mike has lunch at home every day.,迈克每天在家吃午饭。,,,,OCR_MISSING,F1-GMS-0251C 01:11.80-01:14.11
267,1,251,I like big cities.,我喜欢大城市。,,,,OCR_MISSING,F1-GMS-0251C 01:16.87-01:18.34
268,1,251,Your English is good.,你的英语很好。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0251C 01:21.08-01:22.52
269,1,251,You speak English very well.,你英语说得很好。,,,,OCR_MISSING,F1-GMS-0251C 01:25.26-01:26.86
270,1,251,Minoru works very hard.,人工作很努力。,,,,OCR_MISSING,F1-GMS-0251C 01:29.64-01:31.34
271,1,251,He starts at 7.30.,他7点半开始。,,,,OCR_MISSING,F1-GMS-0251C 01:34.14-01:35.79
272,1,251,And he finishes at 8 o'clock at night.,他晚上8点结束。,,,,OCR_MISSING,F1-GMS-0251C 01:38.88-01:40.71
273,1,251,The earth goes around the sun.,地球绕着太阳转。,,,,OCR_MISSING,F1-GMS-0251C 01:43.82-01:45.63
274,1,251,We do a lot of different things in our free time.,"闲暇时,我们会做很多不同的事。",,,,OCR_MISSING,F1-GMS-0251C 01:48.69-01:51.44
275,1,251,It costs a lot of money.,这得花好多钱。,,,,OCR_MISSING,F1-GMS-0251C 01:54.49-01:56.04
276,1,251,She always goes to work early.,他总是很早去工作。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0251C 01:59.31-02:01.24
277,1,251,She always gets to work early.,他总是提早到公司。,,,,OCR_MISSING,F1-GMS-0251C 02:04.22-02:06.07
278,1,251,We often sleep late on weekends.,周末我们都睡很晚。,,,,OCR_MISSING,F1-GMS-0251C 02:09.05-02:10.92
279,1,251,Megumi usually plays tennis on Sundays.,惠美通常星期天打网球。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0251C 02:14.01-02:16.45
280,1,251,"I sometimes walk to work, but not often.","我有时走路上班,但不经常。",,,,OCR_MISSING,F1-GMS-0251C 02:19.59-02:22.49
281,1,251,"She reads,",他看书。,,,,OCR_MISSING;DURATION_CHECK,F1-GMS-0251C 02:25.34-02:26.28
282,1,251,He thinks.,他思考。,,,,OCR_MISSING,F1-GMS-0251C 02:29.02-02:30.15
283,1,251,It flies.,他会飞。,,,,OCR_MISSING,F1-GMS-0251C 02:32.84-02:33.88
284,1,251,He dances.,他跳舞。,,,,OCR_MISSING,F1-GMS-0251C 02:36.68-02:37.87
285,1,251,She has.,他有,,,,OCR_MISSING;DURATION_CHECK,F1-GMS-0251C 02:40.68-02:41.50
286,1,251,It finishes.,他完成。,,,,OCR_MISSING,F1-GMS-0251C 02:44.49-02:45.56
287,1,251,He plays the piano.,他弹钢琴,,,,OCR_MISSING,F1-GMS-0251C 02:48.60-02:49.88
288,1,251,They live in a very big house.,他们住在一个非常大的房子里。,,,,OCR_MISSING,F1-GMS-0251C 02:52.78-02:55.43
289,1,251,She eats a lot of fruit.,他吃很多水果。,,,,OCR_MISSING,F1-GMS-0251C 02:58.38-02:59.94
290,1,251,He plays tennis.,他打网球,,,,OCR_MISSING,F1-GMS-0251C 03:02.97-03:04.10
291,1,251,We go to the movies a lot.,我们经常去电影院看电影。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0251C 03:07.11-03:09.26
292,1,251,He sleeps seven hours a night.,他每晚睡七个小时。,,,,OCR_MISSING,F1-GMS-0251C 03:12.47-03:14.68
293,1,251,She speaks four languages.,他说四种语言。,,,,OCR_MISSING,F1-GMS-0251C 03:17.82-03:19.54
294,1,251,Banks usually open at 9 in the morning.,银行通常早上9点开门。,,,,OCR_MISSING,F1-GMS-0251C 03:23.13-03:25.57
295,1,251,The museum closes at 5 in the afternoon.,博物馆下午5点关门,,,,OCR_MISSING,F1-GMS-0251C 03:28.77-03:30.97
296,1,251,She's a teacher. She teaches math to children.,"他是老师,他教小朋友数学。",,,,OCR_MISSING,F1-GMS-0251C 03:34.32-03:37.65
297,1,251,My job's very interesting. I meet a lot of people.,"我的工作非常有趣,我可以见到很多人。",,,,OCR_MISSING,F1-GMS-0251C 03:40.51-03:44.52
298,1,251,His car is always dirty. He never cleans it.,"他的车总是很脏,他从来不打扫。",,,,OCR_MISSING,F1-GMS-0251C 03:47.80-03:50.95
299,1,251,Food's expensive. It costs a lot of money.,"食物很贵,要花好多钱。",,,,OCR_MISSING,F1-GMS-0251C 03:54.01-03:56.60
300,1,251,Shoes are expensive. They cost a lot of money.,"鞋很贵,要花好多钱。",,,,OCR_MISSING,F1-GMS-0251C 03:59.48-04:01.90
301,1,301,Water boils at 100 degrees Celsius.,水在摄氏100度沸腾。,,,,OCR_MISSING,F1-GMS-0301C 00:07.02-00:09.58
302,1,301,We're good friends. I like her and she likes me.,"我们是好朋友,我喜欢他,他也喜欢我。",,,,OCR_MISSING,F1-GMS-0301C 00:12.15-00:15.45
303,1,301,She always arrives early.,他总是早到。,,,,OCR_MISSING,F1-GMS-0301C 00:18.15-00:19.57
304,1,301,I never go to the movies alone.,我从来不一个人去电影院看电影。,,,,OCR_MISSING,F1-GMS-0301C 00:22.23-00:24.84
305,1,301,She always works hard.,他一直努力工作。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0301C 00:27.60-00:29.36
306,1,301,Children usually like chocolate.,孩子们大都喜欢吃巧克力。,,,,OCR_MISSING,F1-GMS-0301C 00:32.04-00:34.32
307,1,301,She always enjoys parties.,他总是很享受聚会。,,,,OCR_MISSING,F1-GMS-0301C 00:37.02-00:38.98
308,1,301,I often forget people's names.,我经常忘记别人的名字。,,,,OCR_MISSING,F1-GMS-0301C 00:41.63-00:43.79
309,1,301,He never watches TV.,他从来不看电视。,,,,OCR_MISSING,F1-GMS-0301C 00:46.41-00:47.97
310,1,301,We usually have dinner at 6.30.,我们通常6点半吃晚饭。,,,,OCR_MISSING,F1-GMS-0301C 00:50.64-00:52.75
311,1,301,She always wears nice clothes.,他总是穿漂亮的衣服。,,,,OCR_MISSING,F1-GMS-0301C 00:55.48-00:57.49
312,1,301,I usually watch TV in the evening.,"我经常晚上看电视,",,,,OCR_MISSING,F1-GMS-0301C 01:00.10-01:01.98
313,1,301,I never read in bed.,我从不在床上看书。,,,,OCR_MISSING,F1-GMS-0301C 01:04.69-01:06.48
314,1,301,I often get up before 7.,我一般7点前起床。,,,,OCR_MISSING,F1-GMS-0301C 01:09.38-01:11.45
315,1,301,I always go to work by bus.,我都是坐公共汽车上班。,,,,OCR_MISSING,F1-GMS-0301C 01:14.29-01:16.48
316,1,301,I usually go to school by bus.,我通常坐公共汽车上学。,,,,OCR_MISSING,F1-GMS-0301C 01:19.26-01:21.68
317,1,301,I always drink coffee in the morning.,我一直都在早上喝咖啡。,,,,OCR_MISSING,F1-GMS-0301C 01:24.33-01:26.57
318,1,301,She doesn't drink coffee.,他不喝咖啡。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0301C 01:29.39-01:30.70
319,1,301,He doesn't like his job.,他不喜欢她的工作。,,,,OCR_MISSING,F1-GMS-0301C 01:33.52-01:35.25
320,1,301,"I drink coffee, but I don't drink tea.","我喝咖啡,但我不喝茶。",,,,OCR_MISSING,F1-GMS-0301C 01:38.11-01:40.44
321,1,301,"She drinks tea, but she doesn't drink coffee.","他喝茶,但他不喝咖啡。",,,,OCR_MISSING,F1-GMS-0301C 01:43.30-01:45.61
322,1,301,You don't work very hard.,你没有努力工作。,,,,OCR_MISSING,F1-GMS-0301C 01:48.48-01:50.21
323,1,301,We don't watch TV very often.,我们不经常看电视。,,,,OCR_MISSING,F1-GMS-0301C 01:53.11-01:54.90
324,1,301,The weather is usually nice.,天气通常都不错。,,,,OCR_MISSING,F1-GMS-0301C 01:57.61-01:59.42
325,1,301,It doesn't rain very often.,这里不会经常下雨。,,,,OCR_MISSING,F1-GMS-0301C 02:02.27-02:04.23
326,1,301,They don't know many people.,他们认识的人不多。,,,,OCR_MISSING,F1-GMS-0301C 02:07.15-02:08.91
327,1,301,They don't have many friends.,他们的朋友不多。,,,,OCR_MISSING,F1-GMS-0301C 02:11.72-02:13.29
328,1,301,I don't like football.,我不喜欢足球。,,,,OCR_MISSING,F1-GMS-0301C 02:15.91-02:17.48
329,1,301,He doesn't like football.,他不喜欢足球。,,,,OCR_MISSING,F1-GMS-0301C 02:20.10-02:21.64
330,1,301,"I don't like him, and he doesn't like me.","我不喜欢他,他也不喜欢我。",,,,OCR_MISSING,F1-GMS-0301C 02:24.43-02:27.03
331,1,301,My car doesn't use much gas.,我的车不怎么耗油。,,,,OCR_MISSING,F1-GMS-0301C 02:29.90-02:31.67
332,1,301,"Sometimes he's late, but not often.","有时候他会迟到,但不是很经常。",,,,OCR_MISSING,F1-GMS-0301C 02:34.48-02:37.67
333,1,301,I don't like to wash the car.,我不喜欢洗车。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0301C 02:40.60-02:42.23
334,1,301,I don't do it very often.,我不会经常这么做。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0301C 02:44.88-02:46.59
335,1,301,"She speaks Spanish, but she doesn't speak Italian.","他说西班牙语,但他不会说意大利语。",,,,OCR_MISSING,F1-GMS-0301C 02:49.23-02:53.14
336,1,301,He doesn't do his job very well.,他的工作做得不是太好。,,,,OCR_MISSING,F1-GMS-0301C 02:56.04-02:58.35
337,1,301,She doesn't usually have breakfast.,他经常不吃早餐。,,,,OCR_MISSING,F1-GMS-0301C 03:01.10-03:02.96
338,1,301,I don't play the piano very well.,我钢琴弹得不是很好。,,,,OCR_MISSING,F1-GMS-0301C 03:05.56-03:07.49
339,1,301,She doesn't play the piano very well.,他钢琴弹得不是很好。,,,,OCR_MISSING,F1-GMS-0301C 03:10.22-03:12.14
340,1,301,They don't know my phone number.,他们不知道我的电话号码。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0301C 03:14.94-03:16.92
341,1,301,We don't work very hard.,我们没有非常努力的工作。,,,,OCR_MISSING,F1-GMS-0301C 03:19.60-03:21.85
342,1,301,David doesn't have a car.,大卫没有车,,,,OCR_MISSING,F1-GMS-0301C 03:24.55-03:25.85
343,1,301,You don't do the same thing every day.,你不会每天做同样的事。,,,,OCR_MISSING,F1-GMS-0301C 03:28.39-03:30.44
344,1,301,They like classical music.,他们喜欢古典音乐。,,,,OCR_MISSING,F1-GMS-0301C 03:33.29-03:35.14
345,1,301,She doesn't like jazz music.,他不喜欢爵士乐。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0301C 03:37.79-03:39.51
346,1,301,I like rock and roll music.,我喜欢摇滚乐。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0301C 03:42.26-03:43.63
347,1,301,They don't like boxing.,他们不喜欢拳击。,,,,OCR_MISSING,F1-GMS-0301C 03:46.29-03:47.91
348,1,301,She doesn't like baseball.,他不喜欢棒球。,,,,OCR_MISSING,F1-GMS-0301C 03:50.68-03:52.32
349,1,301,I like tennis.,我喜欢网球。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0301C 03:55.05-03:56.46
350,1,301,They like horror movies.,他们喜欢恐怖片。,,,,OCR_MISSING,F1-GMS-0301C 03:59.31-04:00.80
351,1,351,She doesn't like action movies.,他不喜欢动作片。,,,,OCR_MISSING,F1-GMS-0351C 00:07.00-00:08.56
352,1,351,I like romantic movies.,我喜欢浪漫爱情片。,,,,OCR_MISSING,F1-GMS-0351C 00:11.40-00:13.30
353,1,351,I never watch TV.,我从来不看电视。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0351C 00:16.01-00:17.70
354,1,351,I don't watch TV very often.,我不怎么看电视。,,,,OCR_MISSING,F1-GMS-0351C 00:20.49-00:22.03
355,1,351,I don't like to go to bars very often.,我不喜欢经常去酒吧。,,,,OCR_MISSING,F1-GMS-0351C 00:24.89-00:26.74
356,1,351,She likes to ride her bicycle every day.,他喜欢每天骑自行车。,,,,OCR_MISSING,F1-GMS-0351C 00:29.42-00:31.34
357,1,351,They always like to eat in restaurants.,他们总是喜欢去餐厅吃饭。,,,,OCR_MISSING,F1-GMS-0351C 00:34.09-00:36.27
358,1,351,I never liked to travel by train.,我从来不喜欢坐火车旅行。,,,,LOW_CONF;OCR_MISSING,F1-GMS-0351C 00:39.13-00:41.46
359,1,351,"I get the news every day, but sometimes I don't read it.","我每天收到新闻,但有时我不会看。",,,,OCR_MISSING,F1-GMS-0351C 00:44.39-00:47.19
360,1,351,"He has a car, but he doesn't use it very often.","他有车,但不常开。",,,,OCR_MISSING,F1-GMS-0351C 00:50.23-00:52.17
361,1,351,"His friends like the movies, but they usually watch movies at home.","他的朋友们喜欢看电影,但他们通常在家看。",,,,OCR_MISSING,F1-GMS-0351C 00:54.90-00:58.61
362,1,351,"She's married, but she doesn't wear a ring.","她结婚了,但是她没带钻戒。",,,,OCR_MISSING,F1-GMS-0351C 01:01.35-01:04.21
363,1,351,I don't know much about politics. I'm not interested in it.,"我对政治知道的不多,我对它不感兴趣。",,,,OCR_MISSING,F1-GMS-0351C 01:06.98-01:10.85
364,1,351,This hotel isn't expensive. It doesn't cost much to stay there.,"这个酒店不贵,住这儿花不了多少钱。",,,,OCR_MISSING,F1-GMS-0351C 01:13.62-01:16.60
365,1,351,"He lives near us, but we don't see him very often.","他住我们附近,但我们不常见到他。",,,,OCR_MISSING,F1-GMS-0351C 01:19.43-01:22.81
366,1,351,She speaks four languages.,他说四种语言。,,,,OCR_MISSING,F1-GMS-0351C 01:25.53-01:27.08
367,1,351,I don't like my job. It's very boring.,"我不喜欢我的工作,非常无聊。",,,,OCR_MISSING,F1-GMS-0351C 01:29.55-01:32.35
368,1,351,"I'm sorry, I don't know.","他在哪儿?不好意思,我不知道。",,,,OCR_MISSING,F1-GMS-0351C 01:35.01-01:37.64
369,1,351,She's a very quiet person. She doesn't talk very much.,"他是个非常安静的人,他话不多。",,,,OCR_MISSING,F1-GMS-0351C 01:40.38-01:43.22
370,1,351,He drinks a lot of coffee. It's his favorite drink.,"他喝很多咖啡,那是他最喜欢的饮料。",,,,OCR_MISSING,F1-GMS-0351C 01:45.99-01:49.02
371,1,351,It's not true. I don't believe it.,"这不是真的,我不相信。",,,,LOW_CONF;OCR_MISSING,F1-GMS-0351C 01:51.61-01:53.63
372,1,351,That's a very beautiful picture. I like it a lot.,"那幅画非常漂亮,我非常喜欢。",,,,OCR_MISSING,F1-GMS-0351C 01:56.11-01:59.01
373,1,351,He's a vegetarian. He doesn't eat meat.,"他是素食主义者,他不吃肉。",,,,OCR_MISSING,F1-GMS-0351C 02:01.58-02:04.26
374,1,351,Do you work on Sunday?,你星期天上班吗?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0351C 02:06.86-02:08.45
375,1,351,Do your friends live near here?,你的朋友们住在这附近吗?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0351C 02:11.03-02:13.12
376,1,351,Does Emily play tennis?,艾美丽会打网球吗?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0351C 02:15.78-02:17.68
377,1,351,Where do your parents live?,你父母住哪儿?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0351C 02:20.34-02:21.72
378,1,351,How often do you wash your hair?,你多久洗一次头?,,,,OCR_MISSING,F1-GMS-0351C 02:24.23-02:26.16
379,1,351,What does this word mean?,这个词是什么意思?,,,,OCR_MISSING,F1-GMS-0351C 02:29.07-02:30.86
380,1,351,How much does it cost to fly to New York?,飞到纽约要多少钱?,,,,OCR_MISSING,F1-GMS-0351C 02:33.54-02:35.51
381,1,351,Do you always have breakfast?,你平常吃早餐吗?,,,,OCR_MISSING,F1-GMS-0351C 02:38.16-02:39.88
382,1,351,Does Wenjie ever call you?,文杰打过电话给你吗?,,,,OCR_MISSING,F1-GMS-0351C 02:42.57-02:44.66
383,1,351,What do you usually do on weekends?,你周末通常都做些什么?,,,,OCR_MISSING,F1-GMS-0351C 02:47.36-02:49.49
384,1,351,Do they like music?,他们喜欢音乐吗?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0351C 02:52.52-02:54.06
385,1,351,Does he like music?,他喜欢音乐吗?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0351C 02:56.76-02:58.23
386,1,351,Do your parents speak English?,你父母会说英语吗?,,,,OCR_MISSING,F1-GMS-0351C 03:00.97-03:02.89
387,1,351,Does your father work hard?,你爸爸工作努力吗?,,,,OCR_MISSING,F1-GMS-0351C 03:05.73-03:07.61
388,1,351,Does your sister live in Canada?,你妹妹住在加拿大吗?,,,,OCR_MISSING,F1-GMS-0351C 03:10.44-03:12.47
389,1,351,I like chocolate. How about you? Do you like chocolate?,"我喜欢巧克力,你呢?你喜欢巧克力吗?",,,,OCR_MISSING,F1-GMS-0351C 03:15.28-03:18.80
390,1,351,I play tennis. How about you? Do you play tennis?,"我打网球,你呢?你打网球吗?",,,,OCR_MISSING,F1-GMS-0351C 03:21.50-03:24.42
391,1,351,You live near here. How about Fred? Does he live near here?,"你住在这附近,那弗莱德呢?他住这附近吗?",,,,OCR_MISSING,F1-GMS-0351C 03:27.25-03:31.37
392,1,351,Jisang plays tennis. How about his friends? Do they play tennis?,"志祥打网球,那他的朋友呢?他们打网球吗?",,,,OCR_MISSING,F1-GMS-0351C 03:34.19-03:38.04
393,1,351,You speak English. How about your brother? Does he speak English?,"你说英语,那你哥哥呢?他说英语吗?",,,,OCR_MISSING,F1-GMS-0351C 03:40.67-03:43.95
394,1,351,I do yoga every morning. How about you? Do you do yoga every morning?,"我每天早上做瑜伽,你呢?你每天早上做瑜伽吗?",,,,OCR_MISSING,F1-GMS-0351C 03:46.65-03:51.07
395,1,351,Yachin often travels on business. How about Gary? Does he often travel on business?,"雅琴经常出差,那盖瑞呢?他经常出差吗?",,,,OCR_MISSING,F1-GMS-0351C 03:53.71-03:57.98
396,1,351,I want to be famous. How about you? Do you want to be famous?,"我想出名,你呢?你想出名吗?",,,,OCR_MISSING,F1-GMS-0351C 04:00.74-04:03.71
397,1,351,You work hard. How about Huiyun? Does she work hard?,"你工作很努力,那修炎呢?他工作努力吗?",,,,OCR_MISSING,F1-GMS-0351C 04:06.55-04:10.31
398,1,351,Where do your parents live?,你的父母住在哪儿?,,,,OCR_MISSING,F1-GMS-0351C 04:13.08-04:14.71
399,1,351,Do you always get up early?,你平常都很早起吗?,,,,OCR_MISSING,F1-GMS-0351C 04:17.42-04:19.21
400,1,351,How often do you watch TV?,你多久看一次电视?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0351C 04:21.91-04:23.60
401,1,401,The GMS Method. Fluency 1.,你晚饭想吃什么?,,,,OCR_MISSING,F1-GMS-0401C 00:06.99-00:08.67
402,1,401,你晚饭想吃什么?,你喜欢足球吗?,,,,OCR_MISSING,F1-GMS-0401C 00:11.40-00:12.89
403,1,401,你喜欢足球吗?,你弟弟喜欢足球吗?,,,,LOW_CONF;OCR_MISSING,F1-GMS-0401C 00:15.58-00:17.41
404,1,401,你弟弟喜欢足球吗?,你有空的时候做什么?,,,,OCR_MISSING,F1-GMS-0401C 00:19.98-00:21.93
